,City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
17682,Barrie,1079000,5,3,Ontario,154676,44.3711,-79.6769,97000
17683,Barrie,2460000,5,5,Ontario,154676,44.3711,-79.6769,97000
17684,Barrie,3950000,1,1,Ontario,154676,44.3711,-79.6769,97000
17685,Barrie,789900,3,3,Ontario,154676,44.3711,-79.6769,97000
17686,Barrie,1390000,3,4,Ontario,154676,44.3711,-79.6769,97000
17687,Barrie,799900,4,2,Ontario,154676,44.3711,-79.6769,97000
17688,Barrie,849900,2,2,Ontario,154676,44.3711,-79.6769,97000
17689,Barrie,1250000,4,3,Ontario,154676,44.3711,-79.6769,97000
17690,Barrie,499900,1,1,Ontario,154676,44.3711,-79.6769,97000
17691,Barrie,1399900,4,3,Ontario,154676,44.3711,-79.6769,97000
17692,Barrie,750000,3,3,Ontario,154676,44.3711,-79.6769,97000
17693,Barrie,648900,3,3,Ontario,154676,44.3711,-79.6769,97000
17694,Barrie,999900,5,4,Ontario,154676,44.3711,-79.6769,97000
17695,Barrie,749000,3,4,Ontario,154676,44.3711,-79.6769,97000
17696,Barrie,729000,3,2,Ontario,154676,44.3711,-79.6769,97000
17697,Barrie,925000,6,5,Ontario,154676,44.3711,-79.6769,97000
17698,Barrie,639900,4,1,Ontario,154676,44.3711,-79.6769,97000
17699,Barrie,524900,3,2,Ontario,154676,44.3711,-79.6769,97000
17700,Barrie,749900,3,3,Ontario,154676,44.3711,-79.6769,97000
17701,Barrie,624500,3,2,Ontario,154676,44.3711,-79.6769,97000
17702,Barrie,385000,1,1,Ontario,154676,44.3711,-79.6769,97000
17703,Barrie,720000,4,2,Ontario,154676,44.3711,-79.6769,97000
17704,Barrie,1880000,5,6,Ontario,154676,44.3711,-79.6769,97000
17705,Barrie,599000,2,2,Ontario,154676,44.3711,-79.6769,97000
17706,Barrie,939900,4,4,Ontario,154676,44.3711,-79.6769,97000
17707,Barrie,930000,8,4,Ontario,154676,44.3711,-79.6769,97000
17708,Barrie,699000,3,2,Ontario,154676,44.3711,-79.6769,97000
17709,Barrie,639990,2,2,Ontario,154676,44.3711,-79.6769,97000
17710,Barrie,699000,5,2,Ontario,154676,44.3711,-79.6769,97000
17711,Barrie,515900,1,1,Ontario,154676,44.3711,-79.6769,97000
17712,Barrie,599900,5,2,Ontario,154676,44.3711,-79.6769,97000
17713,Barrie,599900,5,2,Ontario,154676,44.3711,-79.6769,97000
17714,Barrie,1099000,4,2,Ontario,154676,44.3711,-79.6769,97000
17715,Barrie,599999,2,3,Ontario,154676,44.3711,-79.6769,97000
17716,Barrie,949900,4,3,Ontario,154676,44.3711,-79.6769,97000
17717,Barrie,1000000,5,4,Ontario,154676,44.3711,-79.6769,97000
17718,Barrie,574900,4,2,Ontario,154676,44.3711,-79.6769,97000
17719,Barrie,799900,3,3,Ontario,154676,44.3711,-79.6769,97000
17720,Barrie,819900,4,4,Ontario,154676,44.3711,-79.6769,97000
17721,Barrie,1299000,4,4,Ontario,154676,44.3711,-79.6769,97000
17722,Barrie,349999,2,2,Ontario,154676,44.3711,-79.6769,97000
17723,Barrie,1149999,5,4,Ontario,154676,44.3711,-79.6769,97000
17724,Barrie,640000,2,2,Ontario,154676,44.3711,-79.6769,97000
17725,Barrie,415000,2,2,Ontario,154676,44.3711,-79.6769,97000
17726,Barrie,895000,4,3,Ontario,154676,44.3711,-79.6769,97000
17727,Barrie,449900,1,1,Ontario,154676,44.3711,-79.6769,97000
17728,Barrie,649900,3,2,Ontario,154676,44.3711,-79.6769,97000
17729,Barrie,769000,3,3,Ontario,154676,44.3711,-79.6769,97000
17730,Barrie,589990,3,3,Ontario,154676,44.3711,-79.6769,97000
17731,Barrie,979900,5,4,Ontario,154676,44.3711,-79.6769,97000
17732,Barrie,699000,3,3,Ontario,154676,44.3711,-79.6769,97000
17733,Barrie,528000,2,2,Ontario,154676,44.3711,-79.6769,97000
17734,Barrie,799900,3,3,Ontario,154676,44.3711,-79.6769,97000
17735,Barrie,699900,3,2,Ontario,154676,44.3711,-79.6769,97000
17736,Barrie,499900,3,4,Ontario,154676,44.3711,-79.6769,97000
17737,Barrie,899900,4,4,Ontario,154676,44.3711,-79.6769,97000
17738,Barrie,1324800,4,3,Ontario,154676,44.3711,-79.6769,97000
17739,Barrie,1350000,4,4,Ontario,154676,44.3711,-79.6769,97000
17740,Barrie,1279000,4,4,Ontario,154676,44.3711,-79.6769,97000
17741,Barrie,1198800,6,3,Ontario,154676,44.3711,-79.6769,97000
17742,Barrie,799900,3,2,Ontario,154676,44.3711,-79.6769,97000
17743,Barrie,749000,5,2,Ontario,154676,44.3711,-79.6769,97000
17744,Barrie,550000,2,1,Ontario,154676,44.3711,-79.6769,97000
17745,Barrie,749000,6,2,Ontario,154676,44.3711,-79.6769,97000
17746,Barrie,1024000,4,4,Ontario,154676,44.3711,-79.6769,97000
17747,Barrie,599000,3,3,Ontario,154676,44.3711,-79.6769,97000
17748,Barrie,950000,8,3,Ontario,154676,44.3711,-79.6769,97000
17749,Barrie,699888,3,3,Ontario,154676,44.3711,-79.6769,97000
17750,Barrie,399000,1,1,Ontario,154676,44.3711,-79.6769,97000
17751,Barrie,884900,4,3,Ontario,154676,44.3711,-79.6769,97000
17752,Barrie,599000,2,2,Ontario,154676,44.3711,-79.6769,97000
17753,Barrie,850000,4,2,Ontario,154676,44.3711,-79.6769,97000
17754,Barrie,599999,7,2,Ontario,154676,44.3711,-79.6769,97000
17755,Barrie,988000,6,4,Ontario,154676,44.3711,-79.6769,97000
17756,Barrie,599900,3,2,Ontario,154676,44.3711,-79.6769,97000
17757,Barrie,1399000,5,5,Ontario,154676,44.3711,-79.6769,97000
17758,Barrie,629900,2,1,Ontario,154676,44.3711,-79.6769,97000
17759,Barrie,639500,3,2,Ontario,154676,44.3711,-79.6769,97000
17760,Barrie,999900,5,3,Ontario,154676,44.3711,-79.6769,97000
17761,Barrie,738880,3,3,Ontario,154676,44.3711,-79.6769,97000
17762,Barrie,499000,3,3,Ontario,154676,44.3711,-79.6769,97000
17763,Barrie,670000,4,4,Ontario,154676,44.3711,-79.6769,97000
17764,Barrie,599000,3,3,Ontario,154676,44.3711,-79.6769,97000
17765,Barrie,1089000,5,2,Ontario,154676,44.3711,-79.6769,97000
17766,Barrie,665000,4,2,Ontario,154676,44.3711,-79.6769,97000
17767,Barrie,749888,6,3,Ontario,154676,44.3711,-79.6769,97000
17768,Barrie,1780000,5,4,Ontario,154676,44.3711,-79.6769,97000
17769,Barrie,750000,4,2,Ontario,154676,44.3711,-79.6769,97000
17770,Barrie,744800,4,3,Ontario,154676,44.3711,-79.6769,97000
17771,Barrie,550000,2,2,Ontario,154676,44.3711,-79.6769,97000
17772,Barrie,1524900,4,4,Ontario,154676,44.3711,-79.6769,97000
17773,Barrie,649900,5,4,Ontario,154676,44.3711,-79.6769,97000
17774,Barrie,399900,1,1,Ontario,154676,44.3711,-79.6769,97000
17775,Barrie,699000,4,2,Ontario,154676,44.3711,-79.6769,97000
17776,Barrie,639900,3,2,Ontario,154676,44.3711,-79.6769,97000
17777,Barrie,899999,5,3,Ontario,154676,44.3711,-79.6769,97000
17778,Barrie,1084000,3,3,Ontario,154676,44.3711,-79.6769,97000
17779,Barrie,699900,3,2,Ontario,154676,44.3711,-79.6769,97000
17780,Barrie,659900,3,2,Ontario,154676,44.3711,-79.6769,97000
17781,Barrie,979000,3,3,Ontario,154676,44.3711,-79.6769,97000
17782,Barrie,949900,4,2,Ontario,154676,44.3711,-79.6769,97000
17783,Barrie,668000,4,3,Ontario,154676,44.3711,-79.6769,97000
17784,Barrie,699000,6,4,Ontario,154676,44.3711,-79.6769,97000
17785,Barrie,499000,3,2,Ontario,154676,44.3711,-79.6769,97000
17786,Barrie,875000,3,3,Ontario,154676,44.3711,-79.6769,97000
17787,Barrie,949000,4,3,Ontario,154676,44.3711,-79.6769,97000
17788,Barrie,949900,3,2,Ontario,154676,44.3711,-79.6769,97000
17789,Barrie,849000,5,3,Ontario,154676,44.3711,-79.6769,97000
17790,Barrie,849000,3,2,Ontario,154676,44.3711,-79.6769,97000
17791,Barrie,509000,1,1,Ontario,154676,44.3711,-79.6769,97000
17792,Barrie,1030000,6,4,Ontario,154676,44.3711,-79.6769,97000
17793,Barrie,878333,4,3,Ontario,154676,44.3711,-79.6769,97000
17794,Barrie,789000,2,2,Ontario,154676,44.3711,-79.6769,97000
17795,Barrie,985000,5,3,Ontario,154676,44.3711,-79.6769,97000
17796,Barrie,989999,3,3,Ontario,154676,44.3711,-79.6769,97000
17797,Barrie,1149000,4,2,Ontario,154676,44.3711,-79.6769,97000
17798,Barrie,765000,4,1,Ontario,154676,44.3711,-79.6769,97000
17799,Barrie,625000,3,1,Ontario,154676,44.3711,-79.6769,97000
17800,Barrie,2499900,5,4,Ontario,154676,44.3711,-79.6769,97000
17801,Barrie,515000,3,2,Ontario,154676,44.3711,-79.6769,97000
17802,Barrie,1599900,5,4,Ontario,154676,44.3711,-79.6769,97000
17803,Barrie,1295000,4,3,Ontario,154676,44.3711,-79.6769,97000
17804,Barrie,989000,5,4,Ontario,154676,44.3711,-79.6769,97000
17805,Barrie,1399000,5,4,Ontario,154676,44.3711,-79.6769,97000
17806,Barrie,650000,3,2,Ontario,154676,44.3711,-79.6769,97000
17807,Barrie,749999,4,3,Ontario,154676,44.3711,-79.6769,97000
17808,Barrie,990000,5,4,Ontario,154676,44.3711,-79.6769,97000
17809,Barrie,899888,9,4,Ontario,154676,44.3711,-79.6769,97000
17810,Barrie,599900,4,3,Ontario,154676,44.3711,-79.6769,97000
17811,Barrie,1444000,5,3,Ontario,154676,44.3711,-79.6769,97000
17812,Barrie,1444000,3,2,Ontario,154676,44.3711,-79.6769,97000
17813,Barrie,1444000,4,2,Ontario,154676,44.3711,-79.6769,97000
17814,Barrie,1299000,6,6,Ontario,154676,44.3711,-79.6769,97000
17815,Barrie,699900,3,3,Ontario,154676,44.3711,-79.6769,97000
17816,Barrie,624900,3,2,Ontario,154676,44.3711,-79.6769,97000
17817,Barrie,890000,4,4,Ontario,154676,44.3711,-79.6769,97000
17818,Barrie,350000,3,1,Ontario,154676,44.3711,-79.6769,97000
17819,Barrie,899900,4,3,Ontario,154676,44.3711,-79.6769,97000
17820,Barrie,949900,5,4,Ontario,154676,44.3711,-79.6769,97000
17821,Barrie,790000,3,4,Ontario,154676,44.3711,-79.6769,97000
17822,Barrie,795000,3,2,Ontario,154676,44.3711,-79.6769,97000
17823,Barrie,399000,3,2,Ontario,154676,44.3711,-79.6769,97000
17824,Barrie,575000,2,2,Ontario,154676,44.3711,-79.6769,97000
17825,Barrie,544900,2,2,Ontario,154676,44.3711,-79.6769,97000
17826,Barrie,1250000,3,2,Ontario,154676,44.3711,-79.6769,97000
17827,Barrie,582000,3,1,Ontario,154676,44.3711,-79.6769,97000
17828,Barrie,398800,1,1,Ontario,154676,44.3711,-79.6769,97000
17829,Barrie,1199800,3,3,Ontario,154676,44.3711,-79.6769,97000
17830,Barrie,1249999,5,4,Ontario,154676,44.3711,-79.6769,97000
17831,Barrie,629000,2,2,Ontario,154676,44.3711,-79.6769,97000
17832,Barrie,1199900,5,3,Ontario,154676,44.3711,-79.6769,97000
17833,Barrie,1850000,4,4,Ontario,154676,44.3711,-79.6769,97000
17834,Barrie,549900,3,2,Ontario,154676,44.3711,-79.6769,97000
17835,Barrie,674900,3,1,Ontario,154676,44.3711,-79.6769,97000
17836,Barrie,674900,5,2,Ontario,154676,44.3711,-79.6769,97000
17837,Barrie,599000,3,3,Ontario,154676,44.3711,-79.6769,97000
17838,Barrie,849900,3,3,Ontario,154676,44.3711,-79.6769,97000
17839,Barrie,795000,4,3,Ontario,154676,44.3711,-79.6769,97000
17840,Barrie,849900,6,2,Ontario,154676,44.3711,-79.6769,97000
17841,Barrie,599900,2,3,Ontario,154676,44.3711,-79.6769,97000
17842,Barrie,1675000,5,3,Ontario,154676,44.3711,-79.6769,97000
17843,Barrie,679900,3,2,Ontario,154676,44.3711,-79.6769,97000
17844,Barrie,1149900,5,4,Ontario,154676,44.3711,-79.6769,97000
17845,Barrie,1149900,5,4,Ontario,154676,44.3711,-79.6769,97000
17846,Barrie,839900,4,3,Ontario,154676,44.3711,-79.6769,97000
17847,Barrie,624900,4,2,Ontario,154676,44.3711,-79.6769,97000
17848,Barrie,849000,2,1,Ontario,154676,44.3711,-79.6769,97000
17849,Barrie,325000,2,2,Ontario,154676,44.3711,-79.6769,97000
17850,Barrie,899900,2,0,Ontario,154676,44.3711,-79.6769,97000
17851,Barrie,699900,4,3,Ontario,154676,44.3711,-79.6769,97000
17852,Barrie,1139900,3,4,Ontario,154676,44.3711,-79.6769,97000
17853,Barrie,999999,4,4,Ontario,154676,44.3711,-79.6769,97000
17854,Barrie,800000,3,2,Ontario,154676,44.3711,-79.6769,97000
17855,Barrie,1077700,4,4,Ontario,154676,44.3711,-79.6769,97000
17856,Barrie,999000,5,4,Ontario,154676,44.3711,-79.6769,97000
17857,Barrie,799900,3,2,Ontario,154676,44.3711,-79.6769,97000
17858,Barrie,849900,4,4,Ontario,154676,44.3711,-79.6769,97000
17859,Barrie,2499888,4,4,Ontario,154676,44.3711,-79.6769,97000
17860,Barrie,928000,4,3,Ontario,154676,44.3711,-79.6769,97000
17861,Barrie,998000,6,3,Ontario,154676,44.3711,-79.6769,97000
17862,Barrie,1125000,4,4,Ontario,154676,44.3711,-79.6769,97000
17863,Barrie,749900,3,1,Ontario,154676,44.3711,-79.6769,97000
17864,Barrie,839000,3,3,Ontario,154676,44.3711,-79.6769,97000
17865,Barrie,680000,3,3,Ontario,154676,44.3711,-79.6769,97000
17866,Barrie,849999,3,3,Ontario,154676,44.3711,-79.6769,97000
17867,Barrie,1499000,5,5,Ontario,154676,44.3711,-79.6769,97000
17868,Barrie,749900,3,2,Ontario,154676,44.3711,-79.6769,97000
17869,Barrie,950000,3,4,Ontario,154676,44.3711,-79.6769,97000
17870,Barrie,939500,6,4,Ontario,154676,44.3711,-79.6769,97000
17871,Barrie,689900,4,4,Ontario,154676,44.3711,-79.6769,97000
17872,Barrie,379999,2,1,Ontario,154676,44.3711,-79.6769,97000
17873,Barrie,1199000,5,4,Ontario,154676,44.3711,-79.6769,97000
17874,Barrie,899900,4,3,Ontario,154676,44.3711,-79.6769,97000
17875,Barrie,579990,3,2,Ontario,154676,44.3711,-79.6769,97000
17876,Barrie,729000,3,2,Ontario,154676,44.3711,-79.6769,97000
17877,Barrie,1048888,6,5,Ontario,154676,44.3711,-79.6769,97000
17878,Barrie,1199000,5,4,Ontario,154676,44.3711,-79.6769,97000
17879,Barrie,924900,4,3,Ontario,154676,44.3711,-79.6769,97000
17880,Barrie,1199900,4,4,Ontario,154676,44.3711,-79.6769,97000
17881,Barrie,1099900,5,4,Ontario,154676,44.3711,-79.6769,97000
17882,Barrie,999900,5,3,Ontario,154676,44.3711,-79.6769,97000
17883,Barrie,529900,2,1,Ontario,154676,44.3711,-79.6769,97000
17884,Barrie,699999,4,2,Ontario,154676,44.3711,-79.6769,97000
17885,Barrie,525000,2,1,Ontario,154676,44.3711,-79.6769,97000
17886,Barrie,799000,4,3,Ontario,154676,44.3711,-79.6769,97000
17887,Barrie,479900,1,1,Ontario,154676,44.3711,-79.6769,97000
17888,Barrie,825999,5,2,Ontario,154676,44.3711,-79.6769,97000
17889,Barrie,999990,4,4,Ontario,154676,44.3711,-79.6769,97000
17890,Barrie,1049900,4,4,Ontario,154676,44.3711,-79.6769,97000
17891,Barrie,835900,4,2,Ontario,154676,44.3711,-79.6769,97000
17892,Barrie,348900,3,1,Ontario,154676,44.3711,-79.6769,97000
17893,Barrie,765000,3,3,Ontario,154676,44.3711,-79.6769,97000
17894,Barrie,989000,3,2,Ontario,154676,44.3711,-79.6769,97000
17895,Barrie,949000,4,4,Ontario,154676,44.3711,-79.6769,97000
17896,Barrie,1299000,4,4,Ontario,154676,44.3711,-79.6769,97000
17897,Barrie,999000,3,3,Ontario,154676,44.3711,-79.6769,97000
17898,Barrie,1150000,3,3,Ontario,154676,44.3711,-79.6769,97000
17899,Barrie,1250000,6,5,Ontario,154676,44.3711,-79.6769,97000
17900,Barrie,889000,7,4,Ontario,154676,44.3711,-79.6769,97000
17901,Barrie,784000,3,2,Ontario,154676,44.3711,-79.6769,97000
17902,Barrie,1398999,4,3,Ontario,154676,44.3711,-79.6769,97000
17903,Barrie,745000,3,2,Ontario,154676,44.3711,-79.6769,97000
17904,Barrie,2475000,3,4,Ontario,154676,44.3711,-79.6769,97000
17905,Barrie,779900,4,2,Ontario,154676,44.3711,-79.6769,97000
17906,Barrie,1099900,5,4,Ontario,154676,44.3711,-79.6769,97000
17907,Barrie,959900,4,3,Ontario,154676,44.3711,-79.6769,97000
17908,Barrie,699000,4,3,Ontario,154676,44.3711,-79.6769,97000
17909,Barrie,679900,3,3,Ontario,154676,44.3711,-79.6769,97000
17910,Barrie,860000,4,3,Ontario,154676,44.3711,-79.6769,97000
17911,Barrie,799888,4,3,Ontario,154676,44.3711,-79.6769,97000
17912,Barrie,1849900,4,4,Ontario,154676,44.3711,-79.6769,97000
17913,Barrie,399000,1,1,Ontario,154676,44.3711,-79.6769,97000
17914,Barrie,814999,4,3,Ontario,154676,44.3711,-79.6769,97000
17915,Barrie,1999000,4,2,Ontario,154676,44.3711,-79.6769,97000
17916,Barrie,950000,4,4,Ontario,154676,44.3711,-79.6769,97000
17917,Barrie,1499999,5,3,Ontario,154676,44.3711,-79.6769,97000
17918,Barrie,687000,2,2,Ontario,154676,44.3711,-79.6769,97000
17919,Barrie,499900,1,1,Ontario,154676,44.3711,-79.6769,97000
17920,Barrie,710000,4,2,Ontario,154676,44.3711,-79.6769,97000
17921,Barrie,899000,3,3,Ontario,154676,44.3711,-79.6769,97000
17922,Barrie,969000,6,4,Ontario,154676,44.3711,-79.6769,97000
17923,Barrie,1999000,3,4,Ontario,154676,44.3711,-79.6769,97000
17924,Barrie,674900,2,3,Ontario,154676,44.3711,-79.6769,97000
17925,Barrie,899000,5,2,Ontario,154676,44.3711,-79.6769,97000
17926,Barrie,749999,3,3,Ontario,154676,44.3711,-79.6769,97000
17927,Barrie,640000,5,2,Ontario,154676,44.3711,-79.6769,97000
17928,Barrie,640000,5,2,Ontario,154676,44.3711,-79.6769,97000
17929,Barrie,1099000,6,4,Ontario,154676,44.3711,-79.6769,97000
17930,Barrie,950000,3,3,Ontario,154676,44.3711,-79.6769,97000
17931,Barrie,749900,3,2,Ontario,154676,44.3711,-79.6769,97000
17932,Barrie,2139800,5,4,Ontario,154676,44.3711,-79.6769,97000
17933,Barrie,1099900,5,4,Ontario,154676,44.3711,-79.6769,97000
17934,Barrie,399000,3,1,Ontario,154676,44.3711,-79.6769,97000
17935,Barrie,859900,3,4,Ontario,154676,44.3711,-79.6769,97000
17936,Barrie,1069900,4,4,Ontario,154676,44.3711,-79.6769,97000
17937,Barrie,998888,5,3,Ontario,154676,44.3711,-79.6769,97000
17938,Barrie,529900,2,2,Ontario,154676,44.3711,-79.6769,97000
17939,Barrie,848000,4,4,Ontario,154676,44.3711,-79.6769,97000
17940,Barrie,899900,4,2,Ontario,154676,44.3711,-79.6769,97000
17941,Barrie,779900,3,2,Ontario,154676,44.3711,-79.6769,97000
17942,Barrie,859900,3,2,Ontario,154676,44.3711,-79.6769,97000
17943,Barrie,998000,5,4,Ontario,154676,44.3711,-79.6769,97000
17944,Barrie,899900,4,2,Ontario,154676,44.3711,-79.6769,97000
17945,Barrie,799900,3,3,Ontario,154676,44.3711,-79.6769,97000
17946,Barrie,2199900,5,4,Ontario,154676,44.3711,-79.6769,97000
17947,Barrie,1399999,5,5,Ontario,154676,44.3711,-79.6769,97000
17948,Barrie,649000,3,2,Ontario,154676,44.3711,-79.6769,97000
17949,Barrie,799900,3,3,Ontario,154676,44.3711,-79.6769,97000
17950,Barrie,649000,2,1,Ontario,154676,44.3711,-79.6769,97000
17951,Barrie,559900,3,2,Ontario,154676,44.3711,-79.6769,97000
17952,Barrie,1199900,4,4,Ontario,154676,44.3711,-79.6769,97000
17953,Barrie,1029900,5,4,Ontario,154676,44.3711,-79.6769,97000
17954,Barrie,515000,2,1,Ontario,154676,44.3711,-79.6769,97000
17955,Barrie,584900,3,2,Ontario,154676,44.3711,-79.6769,97000
17956,Barrie,789000,3,3,Ontario,154676,44.3711,-79.6769,97000
17957,Barrie,1249999,6,4,Ontario,154676,44.3711,-79.6769,97000
17958,Barrie,1999888,5,5,Ontario,154676,44.3711,-79.6769,97000
17959,Barrie,599000,3,2,Ontario,154676,44.3711,-79.6769,97000
17960,Barrie,829900,4,2,Ontario,154676,44.3711,-79.6769,97000
17961,Barrie,899900,4,2,Ontario,154676,44.3711,-79.6769,97000
17962,Barrie,999900,6,4,Ontario,154676,44.3711,-79.6769,97000
17963,Barrie,728800,4,5,Ontario,154676,44.3711,-79.6769,97000
17964,Barrie,349900,2,1,Ontario,154676,44.3711,-79.6769,97000
17965,Barrie,499888,4,2,Ontario,154676,44.3711,-79.6769,97000
17966,Barrie,499888,4,2,Ontario,154676,44.3711,-79.6769,97000
17967,Barrie,468000,2,2,Ontario,154676,44.3711,-79.6769,97000
17968,Barrie,765000,4,2,Ontario,154676,44.3711,-79.6769,97000
17969,Barrie,1149000,4,2,Ontario,154676,44.3711,-79.6769,97000
17970,Barrie,378888,2,2,Ontario,154676,44.3711,-79.6769,97000
17971,Barrie,528888,3,2,Ontario,154676,44.3711,-79.6769,97000
17972,Barrie,1899000,5,4,Ontario,154676,44.3711,-79.6769,97000
17973,Barrie,879000,3,3,Ontario,154676,44.3711,-79.6769,97000
17974,Barrie,1075000,2,2,Ontario,154676,44.3711,-79.6769,97000
17975,Barrie,539900,3,1,Ontario,154676,44.3711,-79.6769,97000
17976,Barrie,899900,5,3,Ontario,154676,44.3711,-79.6769,97000
17977,Barrie,649900,2,3,Ontario,154676,44.3711,-79.6769,97000
17978,Barrie,625000,2,1,Ontario,154676,44.3711,-79.6769,97000
17979,Barrie,460000,2,1,Ontario,154676,44.3711,-79.6769,97000
17980,Barrie,1999999,5,4,Ontario,154676,44.3711,-79.6769,97000
17981,Barrie,898000,6,3,Ontario,154676,44.3711,-79.6769,97000
17982,Barrie,898000,6,3,Ontario,154676,44.3711,-79.6769,97000
17983,Barrie,2399000,4,5,Ontario,154676,44.3711,-79.6769,97000
17984,Barrie,1349900,2,2,Ontario,154676,44.3711,-79.6769,97000
17985,Barrie,239900,1,1,Ontario,154676,44.3711,-79.6769,97000
17986,Barrie,505000,1,1,Ontario,154676,44.3711,-79.6769,97000
17987,Barrie,949000,4,3,Ontario,154676,44.3711,-79.6769,97000
17988,Barrie,899999,5,4,Ontario,154676,44.3711,-79.6769,97000
17989,Barrie,518900,1,1,Ontario,154676,44.3711,-79.6769,97000
17990,Barrie,523000,3,2,Ontario,154676,44.3711,-79.6769,97000
17991,Barrie,379900,2,2,Ontario,154676,44.3711,-79.6769,97000
17992,Barrie,1575000,3,6,Ontario,154676,44.3711,-79.6769,97000
17993,Barrie,725000,4,3,Ontario,154676,44.3711,-79.6769,97000
17994,Barrie,795000,5,2,Ontario,154676,44.3711,-79.6769,97000
17995,Barrie,269900,3,2,Ontario,154676,44.3711,-79.6769,97000
17996,Barrie,1499000,6,4,Ontario,154676,44.3711,-79.6769,97000
17997,Barrie,610000,4,2,Ontario,154676,44.3711,-79.6769,97000
17998,Barrie,559000,2,2,Ontario,154676,44.3711,-79.6769,97000
17999,Barrie,795000,4,2,Ontario,154676,44.3711,-79.6769,97000
18000,Barrie,899900,5,4,Ontario,154676,44.3711,-79.6769,97000
18001,Barrie,879000,3,4,Ontario,154676,44.3711,-79.6769,97000
18002,Barrie,629900,3,2,Ontario,154676,44.3711,-79.6769,97000
18003,Barrie,470000,2,1,Ontario,154676,44.3711,-79.6769,97000
18004,Barrie,639900,3,3,Ontario,154676,44.3711,-79.6769,97000
18005,Barrie,499900,2,1,Ontario,154676,44.3711,-79.6769,97000
18006,Barrie,1059000,4,3,Ontario,154676,44.3711,-79.6769,97000
18007,Barrie,459999,2,1,Ontario,154676,44.3711,-79.6769,97000
18008,Barrie,699000,3,2,Ontario,154676,44.3711,-79.6769,97000
18009,Barrie,479000,1,1,Ontario,154676,44.3711,-79.6769,97000
18010,Barrie,679900,3,2,Ontario,154676,44.3711,-79.6769,97000
18011,Barrie,729900,3,2,Ontario,154676,44.3711,-79.6769,97000
18012,Barrie,939000,6,4,Ontario,154676,44.3711,-79.6769,97000
18013,Barrie,848500,6,2,Ontario,154676,44.3711,-79.6769,97000
18014,Barrie,214900,2,1,Ontario,154676,44.3711,-79.6769,97000
18015,Barrie,2499000,4,4,Ontario,154676,44.3711,-79.6769,97000
18016,Barrie,1199000,7,4,Ontario,154676,44.3711,-79.6769,97000
18017,Barrie,214900,2,1,Ontario,154676,44.3711,-79.6769,97000
18018,Barrie,1199000,3,3,Ontario,154676,44.3711,-79.6769,97000
18019,Barrie,999000,6,5,Ontario,154676,44.3711,-79.6769,97000
18020,Barrie,1878989,6,3,Ontario,154676,44.3711,-79.6769,97000
18021,Barrie,1385000,5,5,Ontario,154676,44.3711,-79.6769,97000
18022,Barrie,950000,3,3,Ontario,154676,44.3711,-79.6769,97000
18023,Barrie,829499,3,3,Ontario,154676,44.3711,-79.6769,97000
18024,Barrie,374900,2,2,Ontario,154676,44.3711,-79.6769,97000
18025,Barrie,365000,2,2,Ontario,154676,44.3711,-79.6769,97000
18026,Barrie,699900,3,2,Ontario,154676,44.3711,-79.6769,97000
18027,Barrie,486900,4,4,Ontario,154676,44.3711,-79.6769,97000
18028,Barrie,469900,1,1,Ontario,154676,44.3711,-79.6769,97000
18029,Barrie,1349000,4,3,Ontario,154676,44.3711,-79.6769,97000
18030,Barrie,409900,2,2,Ontario,154676,44.3711,-79.6769,97000
18031,Barrie,684900,3,3,Ontario,154676,44.3711,-79.6769,97000
18032,Barrie,699999,5,2,Ontario,154676,44.3711,-79.6769,97000
18033,Barrie,749900,3,4,Ontario,154676,44.3711,-79.6769,97000
18034,Barrie,890000,3,3,Ontario,154676,44.3711,-79.6769,97000
18035,Barrie,890000,7,2,Ontario,154676,44.3711,-79.6769,97000
18036,Barrie,875000,4,3,Ontario,154676,44.3711,-79.6769,97000
18037,Barrie,800000,4,4,Ontario,154676,44.3711,-79.6769,97000
18038,Barrie,649900,4,2,Ontario,154676,44.3711,-79.6769,97000
18039,Barrie,939800,6,3,Ontario,154676,44.3711,-79.6769,97000
18040,Barrie,1425000,3,4,Ontario,154676,44.3711,-79.6769,97000
18041,Barrie,500000,3,2,Ontario,154676,44.3711,-79.6769,97000
18042,Barrie,998000,5,3,Ontario,154676,44.3711,-79.6769,97000
18043,Barrie,629900,2,2,Ontario,154676,44.3711,-79.6769,97000
18044,Barrie,559990,3,1,Ontario,154676,44.3711,-79.6769,97000
18045,Barrie,925000,6,3,Ontario,154676,44.3711,-79.6769,97000
18046,Barrie,469900,1,1,Ontario,154676,44.3711,-79.6769,97000
18047,Barrie,669000,3,2,Ontario,154676,44.3711,-79.6769,97000
18048,Barrie,1699000,4,4,Ontario,154676,44.3711,-79.6769,97000
18049,Barrie,829888,3,4,Ontario,154676,44.3711,-79.6769,97000
18050,Barrie,1289000,4,4,Ontario,154676,44.3711,-79.6769,97000
18051,Barrie,978000,4,4,Ontario,154676,44.3711,-79.6769,97000
18052,Barrie,1349900,5,4,Ontario,154676,44.3711,-79.6769,97000
18053,Barrie,869990,5,3,Ontario,154676,44.3711,-79.6769,97000
18054,Barrie,759900,4,2,Ontario,154676,44.3711,-79.6769,97000
18055,Barrie,1489900,5,5,Ontario,154676,44.3711,-79.6769,97000
